Subject,Emotion,Filename,Apex Frame
Person_4,happy,MYS_G000010_02042021_01_98_41593_41697_Sample_474_41160_25.0.mp4,35
Person_4,happy,MYS_G000010_02042021_02_1_13548_13639_Sample_161_13500_25.0.mp4,66
Person_4,happy,MYS_G000010_02042021_02_211_52322_52422_Sample_670_52320_25.0.mp4,45
Person_4,happy,MYS_G000010_02042021_02_212_52422_52512_Sample_670_52320_25.0.mp4,50
Person_4,happy,MYS_G000010_02042021_02_213_52815_52852_Sample_670_52320_25.0.mp4,16
Person_4,happy,MYS_G000010_02042021_02_2_13668_13727_Sample_161_13500_25.0.mp4,25
Person_4,happy,MYS_G000010_02042021_02_39_17191_17226_Sample_211_17040_25.0.mp4,24
Person_4,happy,MYS_G000010_02042021_03_30_21120_21240_Sample_266_21120_25.0.mp4,60
Person_4,happy,MYS_G000010_05112021_02_54_142_171_Sample_7.mp4,7
Person_4,happy,MYS_G000010_05112021_02_55_289_350_Sample_7.mp4,14
Person_4,happy,MYS_G000010_05112021_02_56_346_396_Sample_7.mp4,11
Person_4,happy,MYS_G000010_05112021_02_57_428_485_Sample_7.mp4,18
Person_4,happy,MYS_G000010_06082021_01_21_17234_17382_Sample_266_17220_25.0.mp4,87
Person_4,happy,MYS_G000010_06082021_01_37_27848_27927_Sample_418_27720_25.0.mp4,17
Person_4,happy,MYS_G000010_06082021_03_10_16681_16723_Sample_140_16680_25.0.mp4,16
Person_4,happy,MYS_G000010_06082021_03_14_20170_20332_Sample_174_20160_25.0.mp4,81
Person_4,happy,MYS_G000010_06082021_03_23_3007_3093_Sample_19_3000_25.0.mp4,20
Person_4,happy,MYS_G000010_06082021_03_40_8078_8173_Sample_67_8040_25.0.mp4,70
Person_4,happy,MYS_G000010_06082021_03_6_14791_14904_Sample_119_14700_25.0.mp4,101
Person_4,happy,MYS_G000010_07052021_01_6_7809_7860_Sample_113_7260_25.0.mp4,10
Person_4,happy,MYS_G000010_09042021_01_153_39758_39900_Sample_490_39720_25.0.mp4,36
Person_4,happy,MYS_G000010_09042021_01_154_39961_39976_Sample_494_39960_25.0.mp4,7
Person_4,happy,MYS_G000010_09042021_01_24_10080_10200_Sample_140_10080_25.0.mp4,60
Person_4,happy,MYS_G000010_09042021_01_39_12304_12354_Sample_167_12300_25.0.mp4,16
Person_4,happy,MYS_G000010_09042021_01_60_15325_15407_Sample_200_15120_25.0.mp4,47
Person_4,happy,MYS_G000010_09042021_01_92_21788_21881_Sample_279_21780_25.0.mp4,32
Person_4,happy,MYS_G000010_09042021_01_93_21926_22044_Sample_279_21780_25.0.mp4,25
Person_4,happy,MYS_G000010_09042021_03_105_23330_23376_Sample_337_23280_25.0.mp4,15
Person_4,happy,MYS_G000010_09042021_03_109_23760_23831_Sample_346_23760_25.0.mp4,9
Person_4,happy,MYS_G000010_09042021_03_170_6362_6402_Sample_86_5880_25.0.mp4,14
Person_4,happy,MYS_G000010_09042021_03_171_250_296_Sample_8_240_25.0.mp4,23
Person_4,happy,MYS_G000010_09042021_03_28_780_855_Sample_14_780_25.0.mp4,32
Person_4,happy,MYS_G000010_09042021_03_55_13588_13620_Sample_205_13200_25.0.mp4,32
Person_4,happy,MYS_G000010_09042021_03_64_14924_15000_Sample_227_14640_25.0.mp4,34
Person_4,happy,MYS_G000010_09042021_03_80_1627_1690_Sample_25_1620_25.0.mp4,31
Person_4,happy,MYS_G000010_09042021_03_83_18945_19041_Sample_283_18600_25.0.mp4,14
Person_4,happy,MYS_G000010_09042021_03_94_21300_21360_Sample_312_21300_25.0.mp4,10
Person_4,happy,MYS_G000010_09042021_03_98_22275_22320_Sample_321_22140_25.0.mp4,14
Person_4,happy,MYS_G000010_09042021_04_52_21951_22140_Sample_266_21720_25.0.mp4,67
Person_4,happy,MYS_G000010_09072021_01_145_15534_15660_Sample_213_15360_25.0.mp4,12
Person_4,happy,MYS_G000010_09072021_01_15_76981_76998_Sample_1024_76980_25.0.mp4,4
Person_4,happy,MYS_G000010_09072021_01_16_76991_77059_Sample_1024_76980_25.0.mp4,26
Person_4,happy,MYS_G000010_09072021_01_226_26132_26218_Sample_370_26100_25.0.mp4,34
Person_4,happy,MYS_G000010_09072021_01_272_30584_30600_Sample_441_30480_25.0.mp4,12
Person_4,happy,MYS_G000010_09072021_01_2_96106_96214_Sample_1322_95880_25.0.mp4,62
Person_4,happy,MYS_G000010_09072021_01_357_42213_42260_Sample_605_41820_25.0.mp4,25
Person_4,happy,MYS_G000010_09072021_01_407_49805_49867_Sample_735_49800_25.0.mp4,22
Person_4,happy,MYS_G000010_09072021_01_498_67454_67532_Sample_838_67080_25.0.mp4,33
Person_4,happy,MYS_G000010_09072021_01_4_76627_76652_Sample_1015_76500_25.0.mp4,15
Person_4,happy,MYS_G000010_09072021_01_4_87097_87180_Sample_1181_87000_25.0.mp4,12
Person_4,happy,MYS_G000010_09072021_01_518_69612_69727_Sample_877_69540_25.0.mp4,76
Person_4,happy,MYS_G000010_09072021_01_538_75788_75847_Sample_893_70020_25.0.mp4,19
Person_4,happy,MYS_G000010_09072021_01_539_76304_76380_Sample_893_70020_25.0.mp4,76
Person_4,happy,MYS_G000010_09072021_01_552_72120_72360_Sample_930_72120_25.0.mp4,120
Person_4,happy,MYS_G000010_09072021_01_566_75120_75240_Sample_992_75120_25.0.mp4,23
Person_4,happy,MYS_G000010_09072021_01_5_96103_96209_Sample_1322_95880_25.0.mp4,89
Person_4,happy,MYS_G000010_16042021_01_10_8940_9116_Sample_119_8940_25.0.mp4,56
Person_4,happy,MYS_G000010_16042021_01_11_9152_9264_Sample_119_8940_25.0.mp4,55
Person_4,happy,MYS_G000010_16042021_01_12_9486_9554_Sample_119_8940_25.0.mp4,12
Person_4,happy,MYS_G000010_16042021_01_17_10213_10341_Sample_135_10200_25.0.mp4,28
Person_4,happy,MYS_G000010_16042021_01_18_10551_10776_Sample_135_10200_25.0.mp4,37
Person_4,happy,MYS_G000010_16042021_01_19_10834_10860_Sample_135_10200_25.0.mp4,19
Person_4,happy,MYS_G000010_16042021_01_30_10920_10994_Sample_148_10920_25.0.mp4,56
Person_4,happy,MYS_G000010_16042021_01_59_4878_4980_Sample_64_4440_25.0.mp4,40
Person_4,happy,MYS_G000010_16042021_01_61_5419_5465_Sample_78_5400_25.0.mp4,21
Person_4,happy,MYS_G000010_16042021_01_67_6720_6782_Sample_91_6720_25.0.mp4,14
Person_4,happy,MYS_G000010_16042021_01_7_8676_8799_Sample_113_8100_25.0.mp4,26
Person_4,happy,MYS_G000010_16042021_01_8_8890_8940_Sample_113_8100_25.0.mp4,45
Person_4,happy,MYS_G000010_16072021_01_294_67192_67299_Sample_761_66720_25.0.mp4,25
Person_4,happy,MYS_G000010_16072021_01_300_68576_68633_Sample_779_68160_25.0.mp4,28
Person_4,happy,MYS_G000010_16072021_01_301_68916_68940_Sample_779_68160_25.0.mp4,24
Person_4,happy,MYS_G000010_16072021_01_304_69000_69060_Sample_785_69000_25.0.mp4,19
Person_4,happy,MYS_G000010_16072021_01_79_29493_29681_Sample_327_29400_25.0.mp4,94
Person_4,happy,MYS_G000010_16072021_02_24_22858_22901_Sample_182_22800_25.0.mp4,18
Person_4,happy,MYS_G000010_16072021_02_61_31076_31170_Sample_295_30900_25.0.mp4,55
Person_4,happy,MYS_G000010_20082021_01_42_9537_9660_Sample_172_9420_25.0.mp4,37
Person_4,happy,MYS_G000010_20082021_01_55_10944_10958_Sample_196_10740_25.0.mp4,6
Person_4,happy,MYS_G000010_20082021_01_56_10958_10980_Sample_196_10740_25.0.mp4,12
Person_4,happy,MYS_G000010_21052021_01_148_49662_49680_Sample_592_49560_25.0.mp4,12
Person_4,happy,MYS_G000010_21052021_02_13_69421_69445_Sample_1043_69420_25.0.mp4,9
Person_4,happy,MYS_G000010_21052021_02_142_3891_3954_Sample_56_3840_25.0.mp4,27
Person_4,happy,MYS_G000010_21052021_02_159_48247_48333_Sample_690_48240_25.0.mp4,35
Person_4,happy,MYS_G000010_21052021_02_170_50640_50760_Sample_733_50640_25.0.mp4,60
Person_4,happy,MYS_G000010_21052021_02_180_51422_51540_Sample_745_51420_25.0.mp4,71
Person_4,happy,MYS_G000010_21052021_02_184_51780_51833_Sample_753_51780_25.0.mp4,9
Person_4,happy,MYS_G000010_21052021_02_185_51833_51900_Sample_753_51780_25.0.mp4,39
Person_4,happy,MYS_G000010_21052021_02_204_5587_5676_Sample_80_5580_25.0.mp4,11
Person_4,happy,MYS_G000010_21052021_02_205_5803_5917_Sample_80_5580_25.0.mp4,56
Person_4,happy,MYS_G000010_21052021_02_7_68880_69000_Sample_1032_68880_25.0.mp4,60
Person_4,happy,MYS_G000010_23042021_01_140_39240_39273_Sample_532_39240_25.0.mp4,13
Person_4,happy,MYS_G000010_23042021_01_17_8533_8586_Sample_137_8520_25.0.mp4,16
Person_4,happy,MYS_G000010_23042021_01_18_8653_8733_Sample_137_8520_25.0.mp4,32
Person_4,happy,MYS_G000010_23042021_01_213_4449_4620_Sample_77_4440_25.0.mp4,15
Person_4,happy,MYS_G000010_23042021_01_4_7332_7404_Sample_111_6840_25.0.mp4,24
Person_4,happy,MYS_G000010_23042021_01_5_7512_7625_Sample_111_6840_25.0.mp4,13
Person_4,happy,MYS_G000010_23042021_03_120_51074_51093_Sample_743_50160_25.0.mp4,8
Person_4,happy,MYS_G000010_23042021_03_139_56342_56370_Sample_792_56280_25.0.mp4,9
Person_4,happy,MYS_G000010_23042021_03_145_5213_5236_Sample_92_4800_25.0.mp4,9
Person_4,happy,MYS_G000010_23042021_03_17_10562_10581_Sample_193_10560_25.0.mp4,8
Person_4,happy,MYS_G000010_23042021_03_29_11944_12025_Sample_221_11940_25.0.mp4,12
Person_4,happy,MYS_G000010_23042021_03_33_13142_13251_Sample_239_13140_25.0.mp4,20
Person_4,happy,MYS_G000010_23042021_03_38_14460_14487_Sample_256_14460_25.0.mp4,11
Person_4,happy,MYS_G000010_23042021_03_42_15022_15168_Sample_260_14640_25.0.mp4,42
Person_4,happy,MYS_G000010_23042021_03_47_15847_15903_Sample_288_15840_25.0.mp4,17
Person_4,happy,MYS_G000010_23042021_03_9_9678_9739_Sample_176_9660_25.0.mp4,17
Person_4,happy,MYS_G000010_23072021_05_41_21560_21703_Sample_268_21000_25.0.mp4,96
Person_4,happy,MYS_G000010_27082021_01_117_25320_25371_Sample_251_25260_25.0.mp4,18
Person_4,happy,MYS_G000010_27082021_01_119_25800_25920_Sample_258_25800_25.0.mp4,21
Person_4,happy,MYS_G000010_27082021_01_121_27274_27351_Sample_273_27000_25.0.mp4,24
Person_4,happy,MYS_G000010_27082021_01_125_27968_28060_Sample_287_27900_25.0.mp4,31
Person_4,happy,MYS_G000010_27082021_01_16_100260_100376_Sample_1051_100260_25.0.mp4,58
Person_4,happy,MYS_G000010_27082021_01_173_42360_42457_Sample_462_42360_25.0.mp4,11
Person_4,happy,MYS_G000010_27082021_01_174_42840_42911_Sample_469_42840_25.0.mp4,30
Person_4,happy,MYS_G000010_27082021_01_176_43313_43349_Sample_475_43080_25.0.mp4,17
Person_4,happy,MYS_G000010_27082021_01_244_77190_77220_Sample_801_77040_25.0.mp4,30
Person_4,happy,MYS_G000010_27082021_01_255_82521_82568_Sample_865_82500_25.0.mp4,17
Person_4,happy,MYS_G000010_27082021_01_26_11340_11466_Sample_107_11340_25.0.mp4,48
Person_4,happy,MYS_G000010_27082021_01_279_91525_91560_Sample_951_91320_25.0.mp4,11
Person_4,happy,MYS_G000010_30042021_01_324_156300_156377_Sample_2577_156300_25.0.mp4,52
Person_4,happy,MYS_G000010_30042021_01_325_156506_157219_Sample_2577_156300_25.0.mp4,56
Person_4,happy,MYS_G000010_30042021_01_351_161644_161725_Sample_2680_161640_25.0.mp4,31
Person_4,happy,MYS_G000010_30042021_01_380_165120_165204_Sample_2750_165120_25.0.mp4,20
Person_4,happy,MYS_G000010_30042021_01_526_35747_35797_Sample_552_35640_25.0.mp4,18
Person_4,happy,MYS_G000010_30042021_01_648_58366_58380_Sample_947_58200_25.0.mp4,14
Person_4,happy,MYS_G000115_16052021_17_29638_29663_Sample_140_29460_25.0.mp4,13
Person_40,happy,MYS_G000029_26032021_01_14_24637_24719_Sample_142_24600_25.0.mp4,17
Person_40,happy,MYS_G000029_26032021_01_16_25321_25437_Sample_146_25320_25.0.mp4,34
Person_40,happy,MYS_G000029_26032021_01_17_26816_26860_Sample_156_26760_25.0.mp4,13
Person_40,happy,MYS_G000029_26032021_01_18_30391_30481_Sample_167_30300_25.0.mp4,13
Person_41,happy,MYS_G000106_10072021_02_10_1682_1709_Sample_17_1680_25.0.mp4,12
Person_41,happy,MYS_G000106_10072021_02_15_2075_2100_Sample_19_1920_25.0.mp4,13
Person_41,happy,MYS_G000106_10072021_02_25_2460_2558_Sample_22_2460_25.0.mp4,7
Person_41,happy,MYS_G000106_10072021_02_29_36990_37007_Sample_239_36780_25.0.mp4,7
Person_41,happy,MYS_G000106_10072021_02_30_38019_38053_Sample_242_37980_25.0.mp4,10
Person_41,happy,MYS_G000106_10072021_02_31_38375_38433_Sample_244_38280_25.0.mp4,22
Person_41,happy,MYS_G000106_10072021_02_48_42586_42720_Sample_275_42300_25.0.mp4,40
Person_41,happy,MYS_G000106_10072021_02_62_4263_4410_Sample_31_4260_25.0.mp4,89
Person_41,happy,MYS_G000106_10072021_02_64_4560_4743_Sample_34_4560_25.0.mp4,117
Person_41,happy,MYS_G000106_10072021_02_66_5138_5160_Sample_36_4980_25.0.mp4,12
Person_41,happy,MYS_G000106_10072021_02_67_5220_5369_Sample_38_5220_25.0.mp4,44
Person_41,happy,MYS_G000106_10072021_02_74_7251_7317_Sample_55_7080_25.0.mp4,40
Person_41,happy,MYS_G000106_10072021_02_80_9564_9600_Sample_81_9480_25.0.mp4,11
Person_41,happy,MYS_G000106_10072021_02_8_1260_1328_Sample_15_1260_25.0.mp4,47
Person_41,happy,MYS_G000106_17072021_01_14_11760_11830_Sample_162_11760_25.0.mp4,19
Person_41,happy,MYS_G000106_17072021_01_15_12061_12120_Sample_162_11760_25.0.mp4,18
Person_41,happy,MYS_G000106_17072021_01_22_14700_14756_Sample_204_14700_25.0.mp4,4
Person_41,happy,MYS_G000106_17072021_01_3_8910_8946_Sample_112_8280_25.0.mp4,17
Person_41,happy,MYS_G000106_17072021_01_40_7008_7206_Sample_84_6780_25.0.mp4,99
Person_41,happy,MYS_G000106_17072021_01_41_367_417_Sample_8_360_25.0.mp4,17
Person_41,happy,MYS_G000106_17072021_01_4_9843_10183_Sample_119_9000_25.0.mp4,122
Person_46,happy,MYS_G000011_05022021_03_100_32641_32652_Sample_411_32640_25.0.mp4,5
Person_46,happy,MYS_G000011_05022021_03_101_33019_33164_Sample_411_32640_25.0.mp4,16
Person_46,happy,MYS_G000011_05022021_03_108_33782_33823_Sample_424_33780_25.0.mp4,10
Person_46,happy,MYS_G000011_05022021_03_109_33827_33900_Sample_424_33780_25.0.mp4,56
Person_46,happy,MYS_G000011_05022021_03_12_35523_35563_Sample_451_35520_25.0.mp4,13
Person_46,happy,MYS_G000011_05022021_03_14_35955_35998_Sample_457_35880_25.0.mp4,24
Person_46,happy,MYS_G000011_05022021_03_18_46159_46278_Sample_582_45960_25.0.mp4,22
Person_46,happy,MYS_G000011_05022021_03_19_46309_46385_Sample_582_45960_25.0.mp4,34
Person_46,happy,MYS_G000011_05022021_03_28_37318_37503_Sample_478_37260_25.0.mp4,74
Person_46,happy,MYS_G000011_05022021_03_29_37671_37800_Sample_478_37260_25.0.mp4,101
Person_46,happy,MYS_G000011_05022021_03_30_48019_48155_Sample_602_47640_25.0.mp4,58
Person_46,happy,MYS_G000011_05022021_03_34_38486_38562_Sample_492_38160_25.0.mp4,21
Person_46,happy,MYS_G000011_05022021_03_36_16159_16258_Sample_191_16140_25.0.mp4,14
Person_46,happy,MYS_G000011_05022021_03_40_17357_17460_Sample_202_17280_25.0.mp4,56
Person_46,happy,MYS_G000011_05022021_03_43_40955_41158_Sample_524_40800_25.0.mp4,45
Person_46,happy,MYS_G000011_05022021_03_44_41463_41518_Sample_524_40800_25.0.mp4,11
Person_46,happy,MYS_G000011_05022021_03_47_41920_41989_Sample_533_41700_25.0.mp4,32
Person_46,happy,MYS_G000011_05022021_03_48_50006_50036_Sample_634_49920_25.0.mp4,16
Person_46,happy,MYS_G000011_05022021_03_49_50047_50066_Sample_634_49920_25.0.mp4,13
Person_46,happy,MYS_G000011_05022021_03_52_50434_50580_Sample_640_50400_25.0.mp4,8
Person_46,happy,MYS_G000011_05022021_03_54_43290_43513_Sample_545_43020_25.0.mp4,127
Person_46,happy,MYS_G000011_05022021_03_54_50761_50822_Sample_646_50760_25.0.mp4,20
Person_46,happy,MYS_G000011_05022021_03_55_50888_50940_Sample_646_50760_25.0.mp4,21
Person_46,happy,MYS_G000011_05022021_03_57_51361_51450_Sample_650_50940_25.0.mp4,26
Person_46,happy,MYS_G000011_05022021_03_58_51465_51540_Sample_650_50940_25.0.mp4,33
Person_46,happy,MYS_G000011_05022021_03_5_34717_34800_Sample_434_34380_25.0.mp4,40
Person_46,happy,MYS_G000011_05022021_03_5_44598_44775_Sample_558_43860_25.0.mp4,63
Person_46,happy,MYS_G000011_05022021_03_62_51541_51576_Sample_656_51540_25.0.mp4,6
Person_46,happy,MYS_G000011_05022021_03_63_22020_22122_Sample_265_22020_25.0.mp4,6
Person_46,happy,MYS_G000011_05022021_03_64_22211_22260_Sample_265_22020_25.0.mp4,33
Person_46,happy,MYS_G000011_05022021_03_69_28156_28253_Sample_353_28140_25.0.mp4,48
Person_46,happy,MYS_G000011_05022021_03_6_45090_45240_Sample_558_43860_25.0.mp4,88
Person_46,happy,MYS_G000011_05022021_03_76_29330_29400_Sample_363_28860_25.0.mp4,59
Person_46,happy,MYS_G000011_05022021_04_15_15106_15180_Sample_154_14880_25.0.mp4,40
Person_46,happy,MYS_G000011_05022021_04_2_28070_28088_Sample_299_27540_25.0.mp4,6
Person_46,happy,MYS_G000011_05022021_04_37_21097_21115_Sample_215_21060_25.0.mp4,11
Person_46,happy,MYS_G000011_05022021_04_3_28099_28181_Sample_299_27540_25.0.mp4,19
Person_46,happy,MYS_G000011_05022021_04_69_26668_26686_Sample_275_25620_25.0.mp4,8
Person_46,happy,MYS_G000011_05022021_04_9_28320_28361_Sample_309_28320_25.0.mp4,1
Person_46,happy,MYS_G000011_05022021_05_109_111_149_Sample_242.mp4,13
Person_46,happy,MYS_G000011_05022021_05_124_4_81_Sample_30.mp4,33
Person_46,happy,MYS_G000011_05022021_05_125_200_262_Sample_30.mp4,27
Person_46,happy,MYS_G000011_05022021_05_132_5_85_Sample_36.mp4,40
Person_46,happy,MYS_G000011_05022021_05_141_446_494_Sample_55.mp4,21
Person_46,happy,MYS_G000011_05022021_05_23_9_190_Sample_13.mp4,117
Person_46,happy,MYS_G000011_05022021_05_35_0_145_Sample_147.mp4,63
Person_46,happy,MYS_G000011_05022021_05_37_698_1130_Sample_147.mp4,88
Person_46,happy,MYS_G000011_05022021_05_38_1218_1295_Sample_147.mp4,16
Person_46,happy,MYS_G000011_05022021_05_47_387_516_Sample_157.mp4,54
Person_46,happy,MYS_G000011_05022021_05_49_1_134_Sample_162.mp4,15
Person_46,happy,MYS_G000011_05022021_05_56_298_480_Sample_165.mp4,27
Person_46,happy,MYS_G000011_05022021_05_59_1_42_Sample_168.mp4,23
Person_46,happy,MYS_G000011_05022021_05_75_86_129_Sample_205.mp4,19
Person_46,happy,MYS_G000011_05022021_05_77_722_758_Sample_205.mp4,30
Person_46,happy,MYS_G000011_05022021_05_88_464_480_Sample_221.mp4,14
Person_46,happy,MYS_G000011_05022021_05_93_207_330_Sample_228.mp4,24
Person_46,happy,MYS_G000011_15022021_01_3_448_469_Sample_32.mp4,4
Person_46,happy,MYS_G000011_15022021_02_34_121_242_Sample_20.mp4,92
Person_46,happy,MYS_G000011_15022021_03_12_165_214_Sample_388.mp4,19
Person_46,happy,MYS_G000011_15022021_03_1_526_537_Sample_370.mp4,6
Person_46,happy,MYS_G000011_15022021_03_25_2986_3055_Sample_411.mp4,31
Person_46,happy,MYS_G000011_15022021_03_45_1582_1657_Sample_465.mp4,42
Person_46,happy,MYS_G000011_15022021_03_46_1802_2006_Sample_465.mp4,50
Person_46,happy,MYS_G000011_15022021_03_4_346_368_Sample_375.mp4,6
Person_46,happy,MYS_G000011_15022021_04_10_2360_2510_Sample_118.mp4,72
Person_46,happy,MYS_G000011_15022021_04_9_2300_2351_Sample_118.mp4,11
Person_46,happy,MYS_G000011_22012021_02_63_29701_29772_Sample_284_29700_25.0.mp4,26
Person_46,happy,MYS_G000011_22012021_02_64_29931_29975_Sample_284_29700_25.0.mp4,25
Person_46,happy,MYS_G000011_22012021_02_90_35362_35447_Sample_366_35280_25.0.mp4,42
Person_46,happy,MYS_G000011_26022021_04_55_377_420_Sample_178.mp4,26
Person_46,happy,MYS_G000011_28012021_02_42_33_64_Sample_42.mp4,13
Person_46,happy,MYS_G000011_28012021_02_48_288_300_Sample_57.mp4,5
Person_46,happy,MYS_G000011_28012021_02_6_18_52_Sample_113.mp4,20
Person_46,happy,MYS_G000011_28012021_04_11_0_208_Sample_116.mp4,103
Person_46,happy,MYS_G000011_28012021_04_19_207_422_Sample_38.mp4,107
Person_46,happy,MYS_G000011_28012021_04_23_137_181_Sample_53.mp4,22
Person_46,happy,MYS_G000011_28012021_04_36_1258_1321_Sample_77.mp4,62
Person_46,happy,MYS_G000011_28012021_04_8_36_120_Sample_113.mp4,41
Person_5,happy,MYS_G000010_02042021_01_136_47034_47220_Sample_544_46860_25.0.mp4,93
Person_5,happy,MYS_G000010_02042021_01_140_47358_47450_Sample_549_47280_25.0.mp4,22
Person_5,happy,MYS_G000010_02042021_01_21_13488_13661_Sample_150_13200_25.0.mp4,24
Person_5,happy,MYS_G000010_02042021_01_65_27626_27660_Sample_307_27540_25.0.mp4,21
Person_5,happy,MYS_G000010_02042021_01_72_28680_28716_Sample_325_28680_25.0.mp4,11
Person_5,happy,MYS_G000010_02042021_01_75_29346_29394_Sample_332_29280_25.0.mp4,24
Person_5,happy,MYS_G000010_02042021_01_80_30015_30060_Sample_342_29940_25.0.mp4,32
Person_5,happy,MYS_G000010_02042021_02_101_26079_26137_Sample_318_25380_25.0.mp4,22
Person_5,happy,MYS_G000010_02042021_02_102_26172_26220_Sample_318_25380_25.0.mp4,24
Person_5,happy,MYS_G000010_02042021_03_55_27393_27514_Sample_360_27120_25.0.mp4,34
Person_5,happy,MYS_G000010_02042021_04_101_48906_48987_Sample_620_48900_25.0.mp4,37
Person_5,happy,MYS_G000010_02042021_04_102_49102_49192_Sample_622_49080_25.0.mp4,23
Person_5,happy,MYS_G000010_02042021_04_1_7155_7190_Sample_100_6480_25.0.mp4,10
Person_5,happy,MYS_G000010_02042021_04_2_22307_22492_Sample_309_22200_25.0.mp4,85
Person_5,happy,MYS_G000010_02042021_04_56_19740_19790_Sample_278_19740_25.0.mp4,25
Person_5,happy,MYS_G000010_02042021_04_59_37810_37879_Sample_481_37740_25.0.mp4,34
Person_5,happy,MYS_G000010_02042021_04_84_43940_43986_Sample_557_43680_25.0.mp4,16
Person_5,happy,MYS_G000010_02042021_04_89_45394_45420_Sample_572_44940_25.0.mp4,9
Person_5,happy,MYS_G000010_05032021_01_57_39540_39561_Sample_281_39540_25.0.mp4,10
Person_5,happy,MYS_G000010_05032021_01_70_46525_46565_Sample_327_46320_25.0.mp4,21
Person_5,happy,MYS_G000010_05032021_01_77_50683_50700_Sample_357_50580_25.0.mp4,10
Person_5,happy,MYS_G000010_05032021_01_78_51219_51240_Sample_360_51120_25.0.mp4,14
Person_5,happy,MYS_G000010_05032021_01_79_5848_5891_Sample_39_5580_25.0.mp4,15
Person_5,happy,MYS_G000010_05032021_01_84_6483_6697_Sample_45_6240_25.0.mp4,75
Person_5,happy,MYS_G000010_05032021_01_90_8152_8280_Sample_52_7380_25.0.mp4,103
Person_5,happy,MYS_G000010_05032021_01_92_8395_8491_Sample_57_8340_25.0.mp4,48
Person_5,happy,MYS_G000010_05032021_02_124_16889_16959_Sample_74_16860_25.0.mp4,35
Person_5,happy,MYS_G000010_05032021_02_12_27022_27087_Sample_171_26880_25.0.mp4,32
Person_5,happy,MYS_G000010_05032021_02_55_39549_39600_Sample_260_39000_25.0.mp4,37
Person_5,happy,MYS_G000010_05032021_02_59_39849_39901_Sample_268_39780_25.0.mp4,21
Person_5,happy,MYS_G000010_05032021_02_67_42660_42720_Sample_292_42660_25.0.mp4,18
Person_5,happy,MYS_G000010_05032021_02_72_43592_43656_Sample_300_43440_25.0.mp4,14
Person_5,happy,MYS_G000010_05032021_02_76_44164_44207_Sample_309_44100_25.0.mp4,12
Person_5,happy,MYS_G000010_05032021_02_83_45214_45300_Sample_322_45060_25.0.mp4,38
Person_5,happy,MYS_G000010_06082021_01_59_1156_1220_Sample_18_1140_25.0.mp4,42
Person_5,happy,MYS_G000010_06082021_01_60_1190_1218_Sample_18_1140_25.0.mp4,15
Person_5,happy,MYS_G000010_06082021_01_64_13200_13244_Sample_196_13200_25.0.mp4,9
Person_5,happy,MYS_G000010_09042021_01_104_113_169_Sample_3_0_25.0.mp4,28
Person_5,happy,MYS_G000010_09042021_01_147_39954_40017_Sample_474_38640_25.0.mp4,18
Person_5,happy,MYS_G000010_09042021_01_198_300_335_Sample_9_300_25.0.mp4,1
Person_5,happy,MYS_G000010_09042021_01_68_16930_16973_Sample_224_16800_25.0.mp4,12
Person_5,happy,MYS_G000010_09042021_01_70_1244_1500_Sample_23_1140_25.0.mp4,16
Person_5,happy,MYS_G000010_09042021_01_98_23193_23220_Sample_289_22920_25.0.mp4,10
Person_5,happy,MYS_G000010_09042021_03_10_7986_8015_Sample_118_7680_25.0.mp4,15
Person_5,happy,MYS_G000010_09042021_03_130_27273_27360_Sample_393_26640_25.0.mp4,21
Person_5,happy,MYS_G000010_09042021_03_139_28261_28290_Sample_413_28260_25.0.mp4,15
Person_5,happy,MYS_G000010_09042021_03_163_5121_5150_Sample_69_5100_25.0.mp4,10
Person_5,happy,MYS_G000010_09042021_03_32_10614_10658_Sample_158_10200_25.0.mp4,22
Person_5,happy,MYS_G000010_09042021_03_51_12780_12859_Sample_199_12780_25.0.mp4,34
Person_5,happy,MYS_G000010_09042021_03_56_13272_13344_Sample_206_13260_25.0.mp4,36
Person_5,happy,MYS_G000010_09042021_03_57_13560_13626_Sample_209_13560_25.0.mp4,20
Person_5,happy,MYS_G000010_09042021_03_67_15128_15175_Sample_233_15060_25.0.mp4,11
Person_5,happy,MYS_G000010_09042021_03_72_15687_15720_Sample_239_15420_25.0.mp4,11
Person_5,happy,MYS_G000010_09042021_03_73_15780_15839_Sample_244_15780_25.0.mp4,15
Person_5,happy,MYS_G000010_09072021_01_103_129251_129338_Sample_1497_128820_25.0.mp4,28
Person_5,happy,MYS_G000010_09072021_01_104_129382_129519_Sample_1497_128820_25.0.mp4,62
Person_5,happy,MYS_G000010_09072021_01_105_129571_129724_Sample_1497_128820_25.0.mp4,86
Person_5,happy,MYS_G000010_09072021_01_106_129979_130090_Sample_1499_129840_25.0.mp4,39
Person_5,happy,MYS_G000010_09072021_01_107_130111_130200_Sample_1499_129840_25.0.mp4,48
Person_5,happy,MYS_G000010_09072021_01_11_97275_97396_Sample_1337_97260_25.0.mp4,38
Person_5,happy,MYS_G000010_09072021_01_128_13750_13917_Sample_192_13560_25.0.mp4,25
Person_5,happy,MYS_G000010_09072021_01_12_97400_97497_Sample_1337_97260_25.0.mp4,39
Person_5,happy,MYS_G000010_09072021_01_142_15000_15046_Sample_208_15000_25.0.mp4,16
Person_5,happy,MYS_G000010_09072021_01_143_15076_15229_Sample_208_15000_25.0.mp4,34
